Timestamp,EURUSD,GBPUSD,JPYUSD
2013-04-24 11:00:00,0.7681553517383356,0.6545787785559992,99.588
2013-04-24 12:00:00,0.7686158765295457,0.65519206955519,99.552
2013-04-24 13:00:00,0.7699889121596648,0.6552779361366123,99.42
2013-04-24 14:00:00,0.7696925847816382,0.6545273657891637,99.416
2013-04-24 15:00:00,0.7694675284702985,0.6549860815457671,99.374
2013-04-24 16:00:00,0.7694793702580834,0.6554540330086651,99.388
2013-04-24 17:00:00,0.7688759034291865,0.6552865240326333,99.412
2013-04-24 18:00:00,0.7682792848856417,0.655307994757536,99.415
2013-04-24 19:00:00,0.7679547828223874,0.6550075325866248,99.5
2013-04-24 20:00:00,0.7682851874615857,0.6550890593576196,99.571
2013-04-24 21:00:00,0.7682851874615857,0.6550633118690922,99.51
2013-04-24 22:00:00,0.7685568040333861,0.6550547298226768,99.525
2013-04-24 23:00:00,0.7683678330490372,0.654848828148022,99.521
2013-04-25 00:00:00,0.7683028957336141,0.6545916330097469,99.428
2013-04-25 01:00:00,0.7676482328737679,0.6537998849312202,99.496
2013-04-25 02:00:00,0.7662835249042146,0.6528139545510925,99.429
2013-04-25 03:00:00,0.7662306814089449,0.6522306287503261,99.383
2013-04-25 04:00:00,0.7665478517496455,0.6526392732209053,99.392
2013-04-25 05:00:00,0.7668417622023695,0.6531038761715051,99.278
2013-04-25 06:00:00,0.7667124138406924,0.653099610752632,99.164
2013-04-25 07:00:00,0.7664244765320826,0.6529503561844193,99.198
2013-04-25 08:00:00,0.7673124880107424,0.6540008502011052,99.208
2013-04-25 09:00:00,0.7654389026667892,0.6480251433755629,99.278
2013-04-25 10:00:00,0.7656381594058648,0.6477690832771933,99.139
2013-04-25 11:00:00,0.765011436920982,0.6477313210480293,99.121
2013-04-25 12:00:00,0.7651519209138975,0.647328797716224,99.09
2013-04-25 13:00:00,0.765081672468536,0.6468765565467142,99.158
2013-04-25 14:00:00,0.768344218209758,0.6471863573115879,99.416
2013-04-25 15:00:00,0.7689705022915321,0.6476935632213686,99.483
2013-04-25 16:00:00,0.7690178104524901,0.6479789536435856,99.421
2013-04-25 17:00:00,0.7688108802115767,0.6481721545242417,99.362
2013-04-25 18:00:00,0.7681907571288102,0.647676783378023,99.355
2013-04-25 19:00:00,0.7682792848856417,0.6475845097785261,99.336
2013-04-25 20:00:00,0.7690414667158854,0.6481133420612597,99.368
2013-04-25 21:00:00,0.7685745248288001,0.6479075824624375,99.256
2013-04-25 22:00:00,0.7686985932815743,0.6479159782559398,99.32
2013-04-25 23:00:00,0.7688581687336138,0.64781524309267,99.377
2013-04-26 00:00:00,0.7690118966140406,0.6479831524380366,99.336
2013-04-26 01:00:00,0.7688640802079008,0.6475467690653958,99.183
2013-04-26 02:00:00,0.7672241829062453,0.6468263465307469,99.123
2013-04-26 03:00:00,0.7671241283552093,0.6464500197167256,98.853
2013-04-26 04:00:00,0.7671829808127537,0.6470774745860322,99.126
2013-04-26 05:00:00,0.7672065243242828,0.6469979296066253,98.769
2013-04-26 06:00:00,0.768090450331431,0.6472408124166678,98.545
2013-04-26 07:00:00,0.7679429879125774,0.6470942233898679,98.676
2013-04-26 08:00:00,0.7669888019634913,0.6475551555103706,98.593
2013-04-26 09:00:00,0.7681671531725303,0.6478907915281801,98.672
2013-04-26 10:00:00,0.7678014772500423,0.647010488040011,98.643
2013-04-26 11:00:00,0.7689764154933368,0.6469853716607468,98.714
2013-04-26 12:00:00,0.7693491306354824,0.6465628717736512,98.708
2013-04-26 13:00:00,0.7678663298293033,0.6459072089703592,98.315
2013-04-26 14:00:00,0.76862178427861,0.645840464488462,98.176
2013-04-26 15:00:00,0.7676246622451486,0.6455361177457879,97.683
2013-04-26 16:00:00,0.7678191632306759,0.6461409233353794,97.904
2013-04-26 17:00:00,0.7680963500061448,0.6461868513899479,97.914
2013-04-26 18:00:00,0.7677130595668563,0.6459364140194039,98.099
2013-04-26 19:00:00,0.7676010930639565,0.645719525267005,98.213
2013-04-26 20:00:00,0.7672536156826639,0.645819609666628,98.097
2013-04-28 21:00:00,0.7662600380064979,0.6457028475495578,97.942
2013-04-28 22:00:00,0.7656674706175108,0.6458529780280816,97.947
2013-04-28 23:00:00,0.7666066158150944,0.6458613206572286,97.95
2013-04-29 00:00:00,0.7668594039968712,0.6456027993337379,97.861
2013-04-29 01:00:00,0.7666242467916776,0.6456569882684126,97.841
2013-04-29 02:00:00,0.7662365525485028,0.6448160017538995,97.579
2013-04-29 03:00:00,0.7662776530448042,0.6445416986251925,97.463
2013-04-29 04:00:00,0.7664009809932557,0.6443257453238059,97.494
2013-04-29 05:00:00,0.7664068547429089,0.6442053726728081,97.623
2013-04-29 06:00:00,0.766512597634542,0.644529235846138,97.619
2013-04-29 07:00:00,0.7654623392529087,0.6440269718495811,97.694
2013-04-29 08:00:00,0.7638252367858235,0.6438237983028805,97.85
2013-04-29 09:00:00,0.7640119797078418,0.6442883834804458,97.766
2013-04-29 10:00:00,0.7645961403186837,0.6437491953135059,97.785
2013-04-29 11:00:00,0.7644675483525724,0.6442800814370023,97.885
2013-04-29 12:00:00,0.763976958454933,0.6443880246929491,97.865
2013-04-29 13:00:00,0.7639827951074543,0.6444461629675456,97.796
2013-04-29 14:00:00,0.7641812943702765,0.6448409499796875,97.855
2013-04-29 15:00:00,0.7633471244713821,0.6454652836497189,98.15
2013-04-29 16:00:00,0.7640003056001222,0.6453361556034538,98.093
2013-04-29 17:00:00,0.7642221746706203,0.6453902997837943,98.044
2013-04-29 18:00:00,0.7635861057872191,0.6450156416293096,97.961
2013-04-29 19:00:00,0.7635919364691508,0.6456694946990534,98.002
2013-04-29 20:00:00,0.763457853309208,0.6452653653815131,97.868
2013-04-29 21:00:00,0.7635278038649778,0.6452070792120731,97.737
2013-04-29 22:00:00,0.7637727317859297,0.6454444530503705,97.833
2013-04-29 23:00:00,0.7635627839499103,0.6454902821438023,97.858
2013-04-30 00:00:00,0.7637027363469043,0.6456278084809669,97.881
2013-04-30 01:00:00,0.7638135683842288,0.6455402849414817,97.896
2013-04-30 02:00:00,0.7638660789990299,0.6459322417078449,98.019
2013-04-30 03:00:00,0.7639185968343214,0.6458946933291996,97.935
2013-04-30 04:00:00,0.7635919364691508,0.6458321223981038,97.938
2013-04-30 05:00:00,0.7636969039727513,0.6455861276452891,97.935
2013-04-30 06:00:00,0.7627648701011426,0.6452861844227915,97.793
2013-04-30 07:00:00,0.7644967700011468,0.6459238972464264,97.805
2013-04-30 08:00:00,0.7646136789387162,0.6453611440962362,97.804
2013-04-30 09:00:00,0.7657554177195803,0.6454944487477408,97.657
2013-04-30 10:00:00,0.7647306236378236,0.6446538853289668,97.432
2013-04-30 11:00:00,0.7649002570064863,0.6457570532814144,97.571
2013-04-30 12:00:00,0.7648008076296529,0.6458905215565962,97.49
2013-04-30 13:00:00,0.7647657140235089,0.6453861345242858,97.729
2013-04-30 14:00:00,0.7608728733603191,0.6450239626402121,97.57
2013-04-30 15:00:00,0.7584146100990489,0.642516609054344,97.402
2013-04-30 16:00:00,0.7593302707012415,0.6435213488207472,97.522
2013-04-30 17:00:00,0.7599939200486395,0.6435296313218742,97.529
2013-04-30 18:00:00,0.7600459067727691,0.6438196532387347,97.566
2013-04-30 19:00:00,0.7597860442499392,0.6439067107957399,97.523
2013-04-30 20:00:00,0.7593475685690854,0.6437616279444048,97.479
2013-04-30 21:00:00,0.7594975164431212,0.6438196532387347,97.427
2013-04-30 22:00:00,0.7594917481221567,0.6437077566784679,97.383
2013-04-30 23:00:00,0.7594052338208714,0.6437284753291062,97.409
2013-05-01 00:00:00,0.7594225351043068,0.6436746096113493,97.271
2013-05-01 01:00:00,0.7588980799878576,0.6433847183261703,97.106
2013-05-01 02:00:00,0.7595725125899144,0.6438072183665323,97.291
2013-05-01 03:00:00,0.7595782821377571,0.6438528152464347,97.374
2013-05-01 04:00:00,0.7596994628924797,0.6438942725604455,97.248
2013-05-01 05:00:00,0.759757181604759,0.6438279434204004,97.308
2013-05-01 06:00:00,0.7593245049204228,0.6431984974883099,97.323
2013-05-01 07:00:00,0.7592092076892708,0.6437740610555319,97.456
2013-05-01 08:00:00,0.7591861524445794,0.643583472776419,97.448
2013-05-01 09:00:00,0.7580639047871736,0.6423143871999589,97.602
2013-05-01 10:00:00,0.7580236806597838,0.6423638991488678,97.612
2013-05-01 11:00:00,0.7579145224001638,0.6422896340875955,97.537
2013-05-01 12:00:00,0.7564697071705764,0.6422607578676943,97.463
2013-05-01 13:00:00,0.7560922130062983,0.6417867342682027,97.261
2013-05-01 14:00:00,0.7569736194693615,0.6417620218070734,97.176
2013-05-01 15:00:00,0.7579834608008853,0.6429999807100006,97.344
2013-05-01 16:00:00,0.7580351728320195,0.6419803810795542,97.281
2013-05-01 17:00:00,0.758075398179103,0.6420916778497634,97.274
2013-05-01 18:00:00,0.7579260112627805,0.6415108864397429,97.174
2013-05-01 19:00:00,0.7569277815203652,0.6414985405908201,97.4
2013-05-01 20:00:00,0.7584663809776632,0.6430537335699771,97.357
2013-05-01 21:00:00,0.7587541257255587,0.6429421030636191,97.376
2013-05-01 22:00:00,0.7584836395078959,0.642896635079012,97.283
2013-05-01 23:00:00,0.7588117008764276,0.6423432682425488,97.305
2013-05-02 00:00:00,0.7587656400567556,0.64227725824684,97.138
2013-05-02 01:00:00,0.7590190437878086,0.6426941739773129,97.258
2013-05-02 02:00:00,0.7587598828474742,0.6428098504181478,97.33
2013-05-02 03:00:00,0.758863525983487,0.6428181146144698,97.362
2013-05-02 04:00:00,0.7594110008277579,0.6432067716808922,97.319
2013-05-02 05:00:00,0.7591803888521952,0.643148856802907,97.255
2013-05-02 06:00:00,0.7590248049306252,0.6430950880397175,97.226
2013-05-02 07:00:00,0.7603579765353529,0.6432398705801381,97.289
2013-05-02 08:00:00,0.7597456371606786,0.6427726641641384,97.237
2013-05-02 09:00:00,0.7591688619299591,0.6421947648282771,97.234
2013-05-02 10:00:00,0.7594513723286298,0.6421865166518964,97.236
2013-05-02 11:00:00,0.7594629078315815,0.6420916778497634,97.362
2013-05-02 12:00:00,0.7579604799405759,0.6418073294397022,97.383
2013-05-02 13:00:00,0.7588980799878576,0.6421246620818966,98.061
2013-05-02 14:00:00,0.7645844483523204,0.6434882209481155,97.831
2013-05-02 15:00:00,0.7651050871837247,0.644761953886625,98.037
2013-05-02 16:00:00,0.7653686015184913,0.6444212452796144,97.963
2013-05-02 17:00:00,0.7651694850409366,0.6439854974465975,98.024
2013-05-02 18:00:00,0.7652573177731011,0.643699469591637,98.027
2013-05-02 19:00:00,0.765872711955273,0.6438652518800865,97.96
2013-05-02 20:00:00,0.7653568859159026,0.6436166104574826,98.006
2013-05-02 21:00:00,0.7654271849118993,0.6438113632705618,97.919
2013-05-02 22:00:00,0.7655795437145919,0.6438155082279622,97.916
2013-05-02 23:00:00,0.7654857772742583,0.6438279434204004,98.004
2013-05-03 00:00:00,0.7653568859159026,0.6437740610555319,97.941
2013-05-03 01:00:00,0.765023141950044,0.6435006435006435,98.015
2013-05-03 02:00:00,0.7649529171479496,0.6437782055326299,98.014
